id,roomid,parentid,created_time,type,content,username,useraddress
4746,2915,\N,"2014-10-16 20:38:43","text","Let's start by introducing yourselves. Take a minute to get to know each other.","VirtualCarolyn","128.2.220.118:34204"
4747,2916,\N,"2014-10-16 20:38:43","text","Hi, I'm VirtualCarolyn. Throughout this course, I will be facilitating your group discussions about the course material.","VirtualCarolyn","128.2.220.118:34205"
4748,2896,\N,"2014-10-16 20:38:45","text","I am a software designer at a company","jiyoungoh","50.53.38.68:55056"
4749,2915,\N,"2014-10-16 20:38:47","text","Where are you?","Carolyn","128.2.210.208:54154"
4750,2905,\N,"2014-10-16 20:38:47","text","about what we expect to be getting from this course","Paul-OlivierDehaye","31.24.8.99:51950"
4751,2905,\N,"2014-10-16 20:38:48","text","I am a software developer and wants to explore more about data analytic ","Nissam","138.210.235.219:56794"
4752,2915,\N,"2014-10-16 20:38:49","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:34204"
4753,2916,\N,"2014-10-16 20:38:49","text","Let's start by introducing yourselves. Take a minute to get to know each other.","VirtualCarolyn","128.2.220.118:34205"
4754,2916,\N,"2014-10-16 20:38:55","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:34205"
4755,2915,\N,"2014-10-16 20:38:59","text","are you from a university somewhere?","Carolyn","128.2.210.208:54154"
4756,2920,\N,"2014-10-16 20:38:59","presence","join","VirtualCarolyn","128.2.220.118:34208"
4757,2905,\N,"2014-10-16 20:39:01","text","I just responded Paul","Nissam","138.210.235.219:56794"
4758,2898,\N,"2014-10-16 20:39:02","text","How do I log out?","JamesPhyland","128.250.5.247:48668"
4759,2915,\N,"2014-10-16 20:39:06","text","Hi - beaming in from New Zealand!","Rob","202.50.208.71:58231"
4760,2920,\N,"2014-10-16 20:39:08","presence","join","Sakinah","132.234.107.53:50464"
4761,2920,\N,"2014-10-16 20:39:08","presence","join","Maggie","206.248.114.120:1417"
4762,2916,\N,"2014-10-16 20:39:09","text","Glad to join the DALMOOC!","ElleWang","160.39.173.57:64122"
4763,2920,\N,"2014-10-16 20:39:09","text","Hi, I'm VirtualCarolyn. Throughout this course, I will be facilitating your group discussions about the course material.","VirtualCarolyn","128.2.220.118:34208"
4764,2896,\N,"2014-10-16 20:39:11","text","Nice to meet you.","LisaDavis","174.108.2.50:58926"
4765,2915,\N,"2014-10-16 20:39:11","text","wow!!!","Carolyn","128.2.210.208:54154"
4766,2905,\N,"2014-10-16 20:39:11","text","i m a mathematician, i teach as well but obviously interested in tools and analytics","Paul-OlivierDehaye","31.24.8.99:51950"
4767,2915,\N,"2014-10-16 20:39:15","text","I&#39;m jealous","Carolyn","128.2.210.208:54154"
4768,2920,\N,"2014-10-16 20:39:15","text","Let's start by introducing yourselves. Take a minute to get to know each other.","VirtualCarolyn","128.2.220.118:34208"
4769,2920,\N,"2014-10-16 20:39:21","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:34208"
4770,2915,\N,"2014-10-16 20:39:23","text","Summer is on its way here :-)","Rob","202.50.208.71:58231"
4771,2915,\N,"2014-10-16 20:39:25","text","have you visited Middle Earth?","Carolyn","128.2.210.208:54154"
4772,2920,\N,"2014-10-16 20:39:30","text","Hi Maggie! ","Sakinah","132.234.107.53:50464"
4773,2920,\N,"2014-10-16 20:39:33","text","Hi I&#39;m Maggie. I&#39;m attending from Puerto Rico. ","Maggie","206.248.114.120:1417"
4774,2897,\N,"2014-10-16 20:39:39","text","Great. Next, I would like you to discuss your expectations of this course. Why did you enroll in the course and what do you hope to take away from it?","VirtualCarolyn","128.2.220.118:34193"
4775,2915,\N,"2014-10-16 20:39:42","text","haha - a couple of hours drive south from here but yes!","Rob","202.50.208.71:58231"
4776,2920,\N,"2014-10-16 20:39:44","text","Where are you from?","Maggie","206.248.114.120:1417"
4777,2920,\N,"2014-10-16 20:39:48","text","I&#39;m from Brisbane. This is great! :)","Sakinah","132.234.107.53:50464"
4778,2897,\N,"2014-10-16 20:39:49","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:34193"
4779,2916,\N,"2014-10-16 20:39:50","presence","join","PeterHogaboam","149.160.226.5:55779"
4780,2896,\N,"2014-10-16 20:39:50","text","Good. Another curious person.","jiyoungoh","50.53.38.68:55056"
4781,2905,\N,"2014-10-16 20:39:54","text","(sorry, Nissam, i m interested in the tool also, so i was focused on that)","Paul-OlivierDehaye","31.24.8.99:51950"
4782,2906,\N,"2014-10-16 20:39:58","presence","leave","Raghu","107.132.63.33:49561"
4783,2915,\N,"2014-10-16 20:39:59","text","cool, this is being served off of a server called Erebor!!!","Carolyn","128.2.210.208:54154"
4784,2920,\N,"2014-10-16 20:39:59","text","Australia, that is..","Sakinah","132.234.107.53:50464"
4785,2920,\N,"2014-10-16 20:40:20","text","I feel a bit ancient doing all this. Never been but it is pretty cool how we are all over","Maggie","206.248.114.120:1417"
4786,2905,\N,"2014-10-16 20:40:20","text","so i guess we replied to her question","Paul-OlivierDehaye","31.24.8.99:51950"
4787,2915,\N,"2014-10-16 20:40:21","text","Hi!","Rob","202.50.208.71:58231"
4788,2916,\N,"2014-10-16 20:40:27","text","Testing this out, I&#39;m Peter Hogaboam, a PhD student at Indiana University","PeterHogaboam","149.160.226.5:55779"
4789,2905,\N,"2014-10-16 20:40:28","text","I think so","Nissam","138.210.235.219:56794"
4790,2916,\N,"2014-10-16 20:40:39","text","Hi Peter","ElleWang","160.39.173.57:64122"
4791,2920,\N,"2014-10-16 20:40:39","text","My first active participation in a MOOC, as well :) ","Sakinah","132.234.107.53:50464"
4792,2911,\N,"2014-10-16 20:40:41","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:34202"
4793,2898,\N,"2014-10-16 20:40:42","presence","leave","JamesPhyland","128.250.5.247:48668"
4794,2916,\N,"2014-10-16 20:40:44","text","Hi Elle!","PeterHogaboam","149.160.226.5:55779"
4795,2920,\N,"2014-10-16 20:40:44","text","Sweet!","Maggie","206.248.114.120:1417"
4796,2920,\N,"2014-10-16 20:40:49","text","What do you do, Maggie?","Sakinah","132.234.107.53:50464"
4797,2915,\N,"2014-10-16 20:40:49","text","Better get back to the video so I can keep up with the orientation! Look forward to interacting further over the next few weeks!","Rob","202.50.208.71:58231"
4798,2896,\N,"2014-10-16 20:40:55","text","Yes. I must be having technical difficulty as I  was expecting to hear someone speaking","LisaDavis","174.108.2.50:58926"
4799,2915,\N,"2014-10-16 20:40:57","text","ok, talk to you later!","Carolyn","128.2.210.208:54154"
4800,2915,\N,"2014-10-16 20:41:03","presence","leave","Carolyn","128.2.210.208:54154"
4801,2916,\N,"2014-10-16 20:41:04","text","I&#39;m from NYC. Also a phd student from Columbia.","ElleWang","160.39.173.57:64122"
4802,2915,\N,"2014-10-16 20:41:05","presence","leave","Rob","202.50.208.71:58231"
4803,2924,\N,"2014-10-16 20:41:14","presence","join","VirtualCarolyn","128.2.220.118:34210"
4804,2925,\N,"2014-10-16 20:41:15","presence","join","VirtualCarolyn","128.2.220.118:34212"
4805,2920,\N,"2014-10-16 20:41:20","text","I&#39;m still not sure what I do other than take take care of people. You?","Maggie","206.248.114.120:1417"
4806,2924,\N,"2014-10-16 20:41:22","presence","join","Odessa","67.204.45.46:50665"
4807,2924,\N,"2014-10-16 20:41:22","text","Hi, I'm VirtualCarolyn. Throughout this course, I will be facilitating your group discussions about the course material.","VirtualCarolyn","128.2.220.118:34210"
4808,2925,\N,"2014-10-16 20:41:27","presence","join","Raghu","107.132.63.33:49812"
4809,2924,\N,"2014-10-16 20:41:28","text","Let's start by introducing yourselves. Take a minute to get to know each other.","VirtualCarolyn","128.2.220.118:34210"
4810,2925,\N,"2014-10-16 20:41:28","text","Hi, I'm VirtualCarolyn. Throughout this course, I will be facilitating your group discussions about the course material.","VirtualCarolyn","128.2.220.118:34212"
4811,2924,\N,"2014-10-16 20:41:34","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:34210"
4812,2925,\N,"2014-10-16 20:41:34","text","Let's start by introducing yourselves. Take a minute to get to know each other.","VirtualCarolyn","128.2.220.118:34212"
4813,2924,\N,"2014-10-16 20:41:35","presence","join","DavidFulcher","130.130.37.85:54646"
4814,2916,\N,"2014-10-16 20:41:38","text","Columbia university or Columbia in South America? ","PeterHogaboam","149.160.226.5:55779"
4815,2925,\N,"2014-10-16 20:41:40","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:34212"
4816,2924,\N,"2014-10-16 20:41:44","text","Hi David","Odessa","67.204.45.46:50665"
4817,2925,\N,"2014-10-16 20:41:46","presence","join","JamesBallard","203.219.34.34:60392"
4818,2916,\N,"2014-10-16 20:41:46","text","Columbia U haha","ElleWang","160.39.173.57:64122"
4819,2924,\N,"2014-10-16 20:41:48","text","Hi Odessa","DavidFulcher","130.130.37.85:54646"
4820,2911,\N,"2014-10-16 20:41:55","text","Great. Next, I would like you to discuss your expectations of this course. Why did you enroll in the course and what do you hope to take away from it?","VirtualCarolyn","128.2.220.118:34202"
4821,2905,\N,"2014-10-16 20:42:01","text","i m clicking we are ready again :)","Paul-OlivierDehaye","31.24.8.99:51950"
4822,2905,\N,"2014-10-16 20:42:03","ready","ready","Paul-OlivierDehaye","31.24.8.99:51950"
4823,2925,\N,"2014-10-16 20:42:03","text","Hey, this is Raghu","Raghu","107.132.63.33:49812"
4824,2905,\N,"2014-10-16 20:42:04","private","Thanks, Paul-OlivierDehaye. Make sure your team is in agreement.","VirtualCarolyn","128.2.220.118:34198"
4825,2911,\N,"2014-10-16 20:42:05","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:34202"
4826,2916,\N,"2014-10-16 20:42:10","text","Ah alrighty. What do you study at Columbia U?","PeterHogaboam","149.160.226.5:55779"
4827,2920,\N,"2014-10-16 20:42:11","text","Feel free to add me on google plus.. seems like we are wrapping up.. ","Maggie","206.248.114.120:1417"
4828,2920,\N,"2014-10-16 20:42:16","text","I&#39;m technically a Learning Consultant here, but I really just do research in higher education","Sakinah","132.234.107.53:50464"
4829,2887,\N,"2014-10-16 20:42:18","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:34186"
4830,2896,\N,"2014-10-16 20:42:19","text","Maybe it is just a chat window to help students to connect and discus on the course material.","jiyoungoh","50.53.38.68:55056"
4831,2925,\N,"2014-10-16 20:42:21","text","Hi, I&#39;m James - how&#39;s it going?","JamesBallard","203.219.34.34:60392"
4832,2930,\N,"2014-10-16 20:42:25","presence","join","VirtualCarolyn","128.2.220.118:34214"
4833,2916,\N,"2014-10-16 20:42:26","text","Learning and Cognitive Sciences","ElleWang","160.39.173.57:64122"
4834,2916,\N,"2014-10-16 20:42:31","text","you?","ElleWang","160.39.173.57:64122"
4835,2898,\N,"2014-10-16 20:42:33","text","Sorry - James. Got distracted","George","129.107.25.207:55010"
4836,2915,\N,"2014-10-16 20:42:33","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:34204"
4837,2924,\N,"2014-10-16 20:42:35","text","Hello from Toronto, Canada","Odessa","67.204.45.46:50665"
4838,2930,\N,"2014-10-16 20:42:35","presence","join","Chantelle","98.116.68.153:60448"
4839,2916,\N,"2014-10-16 20:42:35","text","Very similar","PeterHogaboam","149.160.226.5:55779"
4840,2930,\N,"2014-10-16 20:42:36","presence","join","afdempster","131.181.77.228:58571"
4841,2930,\N,"2014-10-16 20:42:36","text","Hi, I'm VirtualCarolyn. Throughout this course, I will be facilitating your group discussions about the course material.","VirtualCarolyn","128.2.220.118:34214"
4842,2916,\N,"2014-10-16 20:42:37","text","We need to start wrapping up this discussion. Get ready to move on.","VirtualCarolyn","128.2.220.118:34205"
4843,2898,\N,"2014-10-16 20:42:39","text","I think you just close","George","129.107.25.207:55010"
4844,2898,\N,"2014-10-16 20:42:42","presence","leave","George","129.107.25.207:55010"
4845,2930,\N,"2014-10-16 20:42:42","text","Let's start by introducing yourselves. Take a minute to get to know each other.","VirtualCarolyn","128.2.220.118:34214"
4846,2911,\N,"2014-10-16 20:42:44","presence","join","fernando","190.191.47.77:1925"
4847,2916,\N,"2014-10-16 20:42:45","text","Instructional Systems Technology","PeterHogaboam","149.160.226.5:55779"
4848,2905,\N,"2014-10-16 20:42:46","text","I am just listening to the video session","Nissam","138.210.235.219:56794"
4849,2930,\N,"2014-10-16 20:42:48","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:34214"
4850,2920,\N,"2014-10-16 20:42:51","text","sounds good! I&#39;ve just set that up... I&#39;m Sakinah Alhadad on Google+ \
\
Nice to meet you!","Sakinah","132.234.107.53:50464"
4851,2925,\N,"2014-10-16 20:42:53","text","good.. this way of learning looks cool","Raghu","107.132.63.33:49812"
4852,2920,\N,"2014-10-16 20:42:54","text","very cool ","Maggie","206.248.114.120:1417"
4853,2924,\N,"2014-10-16 20:42:54","text","Hello from Wollongong, Australia","DavidFulcher","130.130.37.85:54646"
4854,2896,\N,"2014-10-16 20:42:56","text","The hangout is wrapping up, and it is dinner time for me. Hope to talk to you in the future when we know more about this!","jiyoungoh","50.53.38.68:55056"
4855,2896,\N,"2014-10-16 20:43:01","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:34192"
4856,2920,\N,"2014-10-16 20:43:03","text","MBaez72 Maggie Baez","Maggie","206.248.114.120:1417"
4857,2920,\N,"2014-10-16 20:43:03","text","We need to start wrapping up this discussion. Get ready to move on.","VirtualCarolyn","128.2.220.118:34208"
4858,2934,\N,"2014-10-16 20:43:05","presence","join","VirtualCarolyn","128.2.220.118:34216"
4859,2885,\N,"2014-10-16 20:43:05","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:34184"
4860,2924,\N,"2014-10-16 20:43:10","presence","leave","Odessa","67.204.45.46:50665"
4861,2916,\N,"2014-10-16 20:43:12","text","Pretty much Learning Science with more focus on instruction","PeterHogaboam","149.160.226.5:55779"
4862,2896,\N,"2014-10-16 20:43:14","text","Bye!","jiyoungoh","50.53.38.68:55056"
4863,2920,\N,"2014-10-16 20:43:15","text","talk soon. ","Maggie","206.248.114.120:1417"
4864,2920,\N,"2014-10-16 20:43:18","text","ready","Maggie","206.248.114.120:1417"
4865,2916,\N,"2014-10-16 20:43:19","text","great! Nice meeting you here. Look forward to the start of the course.","ElleWang","160.39.173.57:64122"
4866,2920,\N,"2014-10-16 20:43:19","private","Hang on until the rest of your team is ready, Maggie.","VirtualCarolyn","128.2.220.118:34208"
4867,2920,\N,"2014-10-16 20:43:20","ready","ready","Sakinah","132.234.107.53:50464"
4868,2920,\N,"2014-10-16 20:43:21","text","Great. Next, I would like you to discuss your expectations of this course. Why did you enroll in the course and what do you hope to take away from it?","VirtualCarolyn","128.2.220.118:34208"
4869,2906,\N,"2014-10-16 20:43:22","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:34199"
4870,2896,\N,"2014-10-16 20:43:23","presence","leave","jiyoungoh","50.53.38.68:55056"
4871,2934,\N,"2014-10-16 20:43:28","presence","join","CassandraColvin","130.220.71.26:37674"
4872,2934,\N,"2014-10-16 20:43:28","text","Hi, I'm VirtualCarolyn. Throughout this course, I will be facilitating your group discussions about the course material.","VirtualCarolyn","128.2.220.118:34216"
4873,2896,\N,"2014-10-16 20:43:29","ready","ready","LisaDavis","174.108.2.50:58926"
4874,2930,\N,"2014-10-16 20:43:29","presence","leave","afdempster","131.181.77.228:58571"
4875,2896,\N,"2014-10-16 20:43:29","text","Thanks for this pleasant chat. That's it for today. I will see you again once the course has started. Then we will have the opportunity to discuss what you have learned in the lessons. Have a good time. ","VirtualCarolyn","128.2.220.118:34192"
4876,2925,\N,"2014-10-16 20:43:31","text","yeah, hopefully it should work well. where are you based?","JamesBallard","203.219.34.34:60392"
